customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status
30841,37,60000.0,RENT,4,VENTURE,C,9700.0,13.61,7,Yes,11,NO DEFAULT
30843,48,66948.0,MORTGAGE,1,VENTURE,B,24000.0,10.62,8,No,12,NO DEFAULT
30845,44,67000.0,MORTGAGE,28,HOME IMPROVEMENT,B,3000.0,10.99,4,No,14,NO DEFAULT
30848,39,67000.0,MORTGAGE,4,HOME IMPROVEMENT,B,15000.0,10.37,9,No,15,NO DEFAULT
30851,43,61000.0,MORTGAGE,3,DEBT CONSOLIDATION,D,16000.0,10.99,3,Yes,17,DEFAULT
30854,39,61020.0,MORTGAGE,4,DEBT CONSOLIDATION,D,9975.0,13.99,9,No,11,DEFAULT
30855,38,67200.0,MORTGAGE,11,EDUCATION,A,8000.0,7.9,8,No,11,NO DEFAULT
30860,37,67600.0,MORTGAGE,6,EDUCATION,B,33000.0,9.99,7,No,15,NO DEFAULT
30861,45,52569.0,MORTGAGE,4,MEDICAL,E,10400.0,19.47,5,No,12,NO DEFAULT
30862,38,67870.0,MORTGAGE,6,DEBT CONSOLIDATION,B,5000.0,10.99,8,No,15,NO DEFAULT
30864,39,68000.0,MORTGAGE,1,PERSONAL,C,16000.0,13.49,9,Yes,13,NO DEFAULT
30865,50,68000.0,MORTGAGE,5,PERSONAL,B,10000.0,11.49,5,No,13,NO DEFAULT
30867,43,68000.0,OWN,9,EDUCATION,A,5000.0,6.99,3,No,15,NO DEFAULT
30868,37,68000.0,OWN,20,VENTURE,A,7000.0,7.29,7,No,11,NO DEFAULT
30870,43,68000.0,MORTGAGE,2,PERSONAL,C,7000.0,12.61,3,No,11,NO DEFAULT
30871,42,68000.0,MORTGAGE,2,VENTURE,A,5000.0,7.51,2,No,17,NO DEFAULT
30874,40,68000.0,MORTGAGE,1,PERSONAL,A,9200.0,8.94,4,No,11,NO DEFAULT
30876,36,68000.0,OTHER,2,PERSONAL,A,7200.0,9.63,6,No,15,NO DEFAULT
30883,44,68500.0,MORTGAGE,4,PERSONAL,D,14300.0,15.31,4,No,17,NO DEFAULT
30887,47,69000.0,MORTGAGE,19,VENTURE,A,20000.0,6.54,7,No,12,NO DEFAULT
30888,37,69000.0,OWN,12,HOME IMPROVEMENT,A,12000.0,9.32,7,No,13,NO DEFAULT
30891,45,69600.0,OWN,11,VENTURE,A,6000.0,7.9,5,No,13,NO DEFAULT
30893,36,69736.0,MORTGAGE,17,VENTURE,D,2500.0,17.04,6,No,14,NO DEFAULT
30894,42,69996.0,MORTGAGE,1,PERSONAL,A,10000.0,7.66,2,No,12,NO DEFAULT
30895,37,69996.0,MORTGAGE,10,PERSONAL,B,5000.0,10.99,7,No,16,NO DEFAULT
30896,40,69996.0,OTHER,24,HOME IMPROVEMENT,B,6000.0,12.53,4,No,11,NO DEFAULT
30897,50,69996.0,OWN,19,VENTURE,A,8000.0,9.32,5,No,17,NO DEFAULT
30900,45,64000.0,MORTGAGE,8,PERSONAL,A,4800.0,8.9,5,No,17,NO DEFAULT
30901,48,70000.0,MORTGAGE,2,HOME IMPROVEMENT,A,21600.0,7.51,8,No,11,NO DEFAULT
30902,39,70000.0,MORTGAGE,7,PERSONAL,A,12500.0,7.9,9,No,12,NO DEFAULT
30904,37,70000.0,MORTGAGE,2,VENTURE,B,30000.0,10.65,7,No,14,NO DEFAULT
30905,40,70000.0,MORTGAGE,6,MEDICAL,A,18000.0,7.9,4,No,12,NO DEFAULT
30906,38,70000.0,MORTGAGE,16,EDUCATION,A,17000.0,6.03,8,No,13,NO DEFAULT
30907,39,70000.0,MORTGAGE,11,MEDICAL,A,19500.0,7.9,9,No,14,NO DEFAULT
30909,41,70000.0,MORTGAGE,2,PERSONAL,B,5000.0,12.69,1,No,12,NO DEFAULT
30910,36,64000.0,MORTGAGE,20,DEBT CONSOLIDATION,D,6800.0,18.39,6,Yes,12,DEFAULT
30912,42,70000.0,MORTGAGE,19,VENTURE,A,10500.0,6.99,2,No,12,NO DEFAULT
30913,36,70000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,6000.0,5.42,6,No,16,NO DEFAULT
30915,48,70000.0,MORTGAGE,31,HOME IMPROVEMENT,D,9000.0,14.54,8,No,17,NO DEFAULT
30916,46,70000.0,MORTGAGE,5,PERSONAL,A,8000.0,7.29,6,No,13,NO DEFAULT
30917,40,70000.0,MORTGAGE,16,HOME IMPROVEMENT,A,12000.0,5.79,4,No,14,NO DEFAULT
30919,39,70000.0,MORTGAGE,6,EDUCATION,A,10000.0,6.17,9,No,15,NO DEFAULT
30920,40,70000.0,MORTGAGE,1,VENTURE,A,11600.0,6.91,4,No,17,NO DEFAULT
30921,36,70000.0,MORTGAGE,16,DEBT CONSOLIDATION,A,16000.0,6.91,6,No,14,NO DEFAULT
30922,37,70000.0,MORTGAGE,3,EDUCATION,D,15000.0,15.2,7,No,15,NO DEFAULT
30925,37,70000.0,MORTGAGE,4,VENTURE,B,10000.0,10.99,7,No,11,NO DEFAULT
30926,38,70000.0,MORTGAGE,4,PERSONAL,A,9250.0,7.51,8,No,17,NO DEFAULT
30927,36,70000.0,MORTGAGE,16,VENTURE,B,10000.0,9.88,6,No,14,NO DEFAULT
30928,39,70000.0,MORTGAGE,13,DEBT CONSOLIDATION,A,8400.0,7.88,9,No,15,NO DEFAULT
30930,36,70000.0,MORTGAGE,2,PERSONAL,A,11000.0,7.51,6,No,12,NO DEFAULT
30931,39,70000.0,OWN,4,VENTURE,A,8000.0,10.99,9,No,12,NO DEFAULT
30933,39,60000.0,RENT,4,DEBT CONSOLIDATION,A,4300.0,7.49,9,No,17,DEFAULT
30934,39,64000.0,MORTGAGE,2,DEBT CONSOLIDATION,D,8750.0,10.99,9,Yes,13,DEFAULT
30935,45,70000.0,MORTGAGE,15,MEDICAL,A,10000.0,8.59,5,No,12,NO DEFAULT
30937,40,54400.0,MORTGAGE,16,MEDICAL,E,25000.0,18.09,4,No,12,NO DEFAULT
30939,41,70000.0,MORTGAGE,1,EDUCATION,C,20000.0,14.26,1,No,13,NO DEFAULT
30940,41,70000.0,MORTGAGE,2,EDUCATION,D,14000.0,16.7,1,Yes,13,NO DEFAULT
30941,36,70000.0,MORTGAGE,4,VENTURE,C,6000.0,13.79,6,No,15,NO DEFAULT
30944,41,70000.0,MORTGAGE,12,DEBT CONSOLIDATION,B,20800.0,12.21,1,No,11,NO DEFAULT
30946,36,70000.0,MORTGAGE,11,PERSONAL,C,25000.0,12.84,6,Yes,16,NO DEFAULT
30947,37,70000.0,MORTGAGE,7,MEDICAL,B,25000.0,9.76,7,No,12,NO DEFAULT
30948,42,70000.0,MORTGAGE,3,MEDICAL,B,2825.0,9.64,2,No,17,NO DEFAULT
30949,40,70032.0,MORTGAGE,14,EDUCATION,B,14000.0,9.99,4,No,14,NO DEFAULT
30953,41,70800.0,MORTGAGE,25,PERSONAL,A,12000.0,6.62,1,No,11,NO DEFAULT
30954,42,50426.0,RENT,4,PERSONAL,A,4200.0,7.49,2,No,11,NO DEFAULT
30955,41,55000.0,RENT,4,HOME IMPROVEMENT,B,4200.0,12.69,1,No,16,NO DEFAULT
30956,37,71000.0,MORTGAGE,11,DEBT CONSOLIDATION,B,11200.0,12.42,7,No,11,NO DEFAULT
30957,44,57000.0,RENT,1,MEDICAL,B,4200.0,10.99,4,No,13,NO DEFAULT
30958,44,71000.0,MORTGAGE,11,EDUCATION,A,9000.0,10.99,4,No,11,NO DEFAULT
30959,41,71000.0,MORTGAGE,1,DEBT CONSOLIDATION,B,12000.0,10.99,1,No,15,NO DEFAULT
30960,40,71000.0,MORTGAGE,5,EDUCATION,D,7000.0,15.38,4,Yes,12,NO DEFAULT
30961,36,65028.0,MORTGAGE,4,EDUCATION,D,10000.0,15.95,6,No,14,DEFAULT
30964,36,72000.0,MORTGAGE,4,HOME IMPROVEMENT,B,13000.0,10.99,6,No,13,NO DEFAULT
30966,41,72000.0,OWN,1,HOME IMPROVEMENT,C,10000.0,13.49,1,No,11,NO DEFAULT
30967,42,72000.0,MORTGAGE,20,HOME IMPROVEMENT,A,8400.0,6.62,2,No,11,NO DEFAULT
30968,38,72000.0,MORTGAGE,10,EDUCATION,C,15000.0,13.49,8,No,17,NO DEFAULT
30969,49,72000.0,MORTGAGE,2,VENTURE,A,14825.0,6.03,9,No,12,NO DEFAULT
30972,36,72000.0,MORTGAGE,8,MEDICAL,A,3500.0,6.99,6,No,13,NO DEFAULT
30973,37,72000.0,MORTGAGE,12,VENTURE,A,5600.0,5.42,7,No,15,NO DEFAULT
30974,43,72000.0,MORTGAGE,9,DEBT CONSOLIDATION,A,5050.0,6.99,3,No,16,NO DEFAULT
30977,39,66000.0,MORTGAGE,21,HOME IMPROVEMENT,D,2000.0,18.39,9,No,12,DEFAULT
30980,38,56100.0,MORTGAGE,4,MEDICAL,C,6100.0,14.79,8,Yes,14,DEFAULT
30981,38,72000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,6000.0,5.99,8,No,11,NO DEFAULT
30982,36,72000.0,MORTGAGE,3,EDUCATION,A,8000.0,6.92,6,No,12,NO DEFAULT
30983,38,50000.0,RENT,5,PERSONAL,C,10000.0,10.99,8,No,13,NO DEFAULT
30984,39,72000.0,MORTGAGE,9,DEBT CONSOLIDATION,B,15000.0,11.86,9,No,15,NO DEFAULT
30986,50,72000.0,MORTGAGE,13,MEDICAL,B,8000.0,11.49,5,No,14,NO DEFAULT
30987,36,72000.0,MORTGAGE,14,VENTURE,A,2500.0,7.51,6,No,14,NO DEFAULT
30988,48,50000.0,RENT,18,HOME IMPROVEMENT,A,10000.0,9.63,8,No,14,NO DEFAULT
30989,42,72000.0,MORTGAGE,25,DEBT CONSOLIDATION,A,10000.0,7.14,2,No,13,NO DEFAULT
30990,36,72000.0,OWN,5,VENTURE,B,6000.0,11.36,6,No,17,NO DEFAULT
30991,39,56100.0,MORTGAGE,23,MEDICAL,D,8000.0,16.07,9,No,14,DEFAULT
30992,40,72000.0,MORTGAGE,18,DEBT CONSOLIDATION,A,14500.0,7.88,4,No,12,NO DEFAULT
30993,49,56100.0,MORTGAGE,11,MEDICAL,B,15000.0,10.99,9,No,13,NO DEFAULT
30994,37,51000.0,RENT,11,PERSONAL,B,10000.0,12.69,7,No,15,NO DEFAULT
30995,48,72000.0,MORTGAGE,5,HOME IMPROVEMENT,D,7000.0,14.96,8,Yes,17,NO DEFAULT
30996,43,72000.0,MORTGAGE,9,MEDICAL,B,10000.0,10.99,3,No,11,NO DEFAULT
30997,37,72000.0,MORTGAGE,9,EDUCATION,C,1600.0,13.92,7,Yes,16,NO DEFAULT
30998,38,72000.0,MORTGAGE,2,PERSONAL,B,8000.0,12.21,8,No,14,NO DEFAULT
30999,37,52000.0,RENT,21,HOME IMPROVEMENT,B,10000.0,11.71,7,No,14,NO DEFAULT
31000,38,72000.0,MORTGAGE,8,HOME IMPROVEMENT,D,5000.0,12.92,8,No,16,NO DEFAULT
31001,44,72061.0,MORTGAGE,8,VENTURE,C,4200.0,14.17,4,Yes,14,NO DEFAULT
31002,44,54000.0,RENT,4,DEBT CONSOLIDATION,C,10000.0,10.99,4,No,11,NO DEFAULT
31003,41,54000.0,RENT,5,MEDICAL,C,10000.0,13.23,1,Yes,17,NO DEFAULT
31004,43,72800.0,MORTGAGE,7,HOME IMPROVEMENT,C,20000.0,12.84,3,Yes,12,NO DEFAULT
31005,37,72800.0,MORTGAGE,4,EDUCATION,B,23000.0,11.58,7,No,17,NO DEFAULT
31006,36,54996.0,RENT,4,MEDICAL,C,10000.0,13.47,6,No,13,NO DEFAULT
31007,37,73000.0,MORTGAGE,4,DEBT CONSOLIDATION,A,5000.0,5.99,7,No,15,NO DEFAULT
31008,39,55000.0,RENT,3,VENTURE,B,10000.0,10.99,9,No,13,NO DEFAULT
31009,48,73000.0,MORTGAGE,14,VENTURE,A,10000.0,7.29,8,No,12,NO DEFAULT
31010,39,73000.0,MORTGAGE,3,VENTURE,A,10000.0,7.51,9,No,14,NO DEFAULT
31011,42,55000.0,RENT,1,EDUCATION,C,10000.0,13.79,2,Yes,13,NO DEFAULT
31012,39,56000.0,RENT,16,DEBT CONSOLIDATION,C,10000.0,13.06,9,No,11,NO DEFAULT
31013,41,56448.0,RENT,5,VENTURE,B,10000.0,9.99,1,No,17,NO DEFAULT
31014,44,73500.0,OWN,2,VENTURE,B,20000.0,12.18,4,No,17,NO DEFAULT
31015,37,58000.0,RENT,2,DEBT CONSOLIDATION,B,10000.0,10.99,7,No,12,NO DEFAULT
31016,43,74000.0,MORTGAGE,5,MEDICAL,B,11000.0,9.91,3,No,15,NO DEFAULT
31017,37,74000.0,MORTGAGE,8,EDUCATION,A,12000.0,7.51,7,No,17,NO DEFAULT
31018,37,60000.0,RENT,11,MEDICAL,A,10000.0,10.99,7,No,12,NO DEFAULT
31019,46,54000.0,RENT,8,PERSONAL,B,10000.0,11.71,6,No,15,NO DEFAULT
31020,36,74000.0,MORTGAGE,9,HOME IMPROVEMENT,C,18000.0,10.99,6,No,12,NO DEFAULT
31021,46,74000.0,MORTGAGE,18,VENTURE,C,20000.0,12.68,6,Yes,16,NO DEFAULT
31022,50,60000.0,RENT,13,VENTURE,C,10000.0,13.49,5,No,12,NO DEFAULT
31023,36,74000.0,MORTGAGE,9,EDUCATION,B,1500.0,10.62,6,No,16,NO DEFAULT
31024,37,60000.0,RENT,7,HOME IMPROVEMENT,A,10000.0,7.51,7,No,11,NO DEFAULT
31025,42,74000.0,MORTGAGE,1,PERSONAL,C,16000.0,12.73,2,No,16,NO DEFAULT
31026,42,74000.0,MORTGAGE,7,DEBT CONSOLIDATION,A,5300.0,8.38,2,No,12,NO DEFAULT
31027,40,74004.0,MORTGAGE,12,VENTURE,A,7125.0,6.62,4,No,14,NO DEFAULT
31028,38,74237.0,MORTGAGE,4,PERSONAL,C,18000.0,14.35,8,Yes,15,NO DEFAULT
31029,40,60000.0,RENT,3,HOME IMPROVEMENT,D,10000.0,15.95,4,No,14,NO DEFAULT
31030,43,68400.0,MORTGAGE,9,VENTURE,C,9600.0,13.49,3,No,16,DEFAULT
31031,50,74400.0,MORTGAGE,5,VENTURE,A,7000.0,7.49,5,No,14,NO DEFAULT
31032,36,68400.0,MORTGAGE,5,EDUCATION,C,7000.0,13.48,6,Yes,11,DEFAULT
31033,37,74400.0,OWN,21,VENTURE,A,7500.0,7.05,7,No,11,NO DEFAULT
31034,46,74500.0,MORTGAGE,4,VENTURE,C,10500.0,12.09,6,No,13,NO DEFAULT
31035,46,60350.0,RENT,3,PERSONAL,A,10000.0,8.94,6,No,17,NO DEFAULT
31036,44,61000.0,RENT,7,PERSONAL,C,10000.0,15.96,4,No,15,NO DEFAULT
31037,36,75000.0,MORTGAGE,9,PERSONAL,A,24000.0,7.51,6,No,13,NO DEFAULT
31038,45,75000.0,MORTGAGE,7,MEDICAL,C,10000.0,14.27,5,No,17,NO DEFAULT
31040,40,75000.0,MORTGAGE,1,VENTURE,A,10000.0,6.62,4,No,17,NO DEFAULT
31041,44,75000.0,MORTGAGE,6,EDUCATION,A,6000.0,8.9,4,No,11,NO DEFAULT
31042,38,75000.0,MORTGAGE,19,VENTURE,A,9100.0,6.03,8,No,13,NO DEFAULT
31043,42,62000.0,RENT,26,VENTURE,A,10000.0,8.49,2,No,14,NO DEFAULT
31044,45,62200.0,RENT,6,DEBT CONSOLIDATION,B,10000.0,10.39,5,No,11,NO DEFAULT
31046,46,63000.0,RENT,18,HOME IMPROVEMENT,B,10000.0,10.51,6,No,11,NO DEFAULT
31047,39,75000.0,MORTGAGE,13,MEDICAL,B,6000.0,10.99,9,No,15,NO DEFAULT
31048,47,64200.0,RENT,1,EDUCATION,B,10000.0,10.99,7,No,14,NO DEFAULT
31049,36,64583.0,RENT,2,HOME IMPROVEMENT,A,10000.0,10.99,6,No,14,NO DEFAULT
31050,38,75000.0,MORTGAGE,8,HOME IMPROVEMENT,B,25000.0,10.59,8,No,16,NO DEFAULT
31051,44,59000.0,RENT,1,EDUCATION,D,10000.0,15.62,4,No,13,DEFAULT
31052,36,75000.0,MORTGAGE,6,MEDICAL,A,10000.0,6.99,6,No,13,NO DEFAULT
31053,37,65000.0,RENT,2,DEBT CONSOLIDATION,A,10000.0,5.42,7,No,14,DEFAULT
31054,41,75000.0,MORTGAGE,19,EDUCATION,C,5500.0,12.87,1,Yes,16,NO DEFAULT
31055,41,65000.0,RENT,3,EDUCATION,C,10000.0,10.99,1,No,15,NO DEFAULT
31056,42,75000.0,MORTGAGE,2,EDUCATION,B,9600.0,11.99,2,No,11,NO DEFAULT
31057,36,66000.0,RENT,3,EDUCATION,A,10000.0,6.62,6,No,12,NO DEFAULT
31058,37,60000.0,RENT,1,VENTURE,D,10000.0,15.99,7,Yes,14,DEFAULT
31059,43,60000.0,RENT,2,EDUCATION,D,10000.0,13.24,3,Yes,15,DEFAULT
31060,36,66847.0,RENT,3,PERSONAL,D,10000.0,16.0,6,Yes,14,NO DEFAULT
31061,44,67000.0,RENT,5,MEDICAL,C,10000.0,13.49,4,No,12,NO DEFAULT
31062,44,61000.0,RENT,7,DEBT CONSOLIDATION,D,10000.0,14.11,4,Yes,12,DEFAULT
31063,44,67000.0,RENT,3,DEBT CONSOLIDATION,C,10000.0,11.66,4,Yes,15,NO DEFAULT
31064,36,58650.0,MORTGAGE,4,MEDICAL,B,10000.0,10.99,6,No,15,NO DEFAULT
31066,49,69000.0,RENT,11,VENTURE,C,10000.0,13.48,9,No,16,NO DEFAULT
31067,42,69228.0,RENT,3,HOME IMPROVEMENT,A,10000.0,7.49,2,No,13,NO DEFAULT
31068,36,64000.0,RENT,4,EDUCATION,D,10000.0,15.28,6,Yes,12,DEFAULT
31069,40,75000.0,MORTGAGE,6,EDUCATION,C,7500.0,12.23,4,Yes,16,NO DEFAULT
31070,38,54400.0,RENT,5,MEDICAL,D,10000.0,15.33,8,Yes,15,DEFAULT
31071,41,70000.0,RENT,2,HOME IMPROVEMENT,A,10000.0,7.88,1,No,13,NO DEFAULT
31072,46,70000.0,RENT,4,MEDICAL,A,10000.0,8.59,6,No,14,NO DEFAULT
31073,41,70800.0,RENT,25,VENTURE,B,10000.0,11.36,1,No,12,NO DEFAULT
31074,41,71500.0,RENT,4,EDUCATION,A,10000.0,7.14,1,No,14,NO DEFAULT
31075,38,66000.0,RENT,1,PERSONAL,D,10000.0,15.99,8,Yes,12,DEFAULT
31076,36,72000.0,RENT,8,PERSONAL,B,10000.0,11.49,6,No,14,NO DEFAULT
31077,39,75000.0,MORTGAGE,6,DEBT CONSOLIDATION,A,16000.0,7.88,9,No,14,NO DEFAULT
31078,36,72500.0,RENT,2,MEDICAL,A,10000.0,7.9,6,No,11,NO DEFAULT
31079,36,75000.0,MORTGAGE,2,DEBT CONSOLIDATION,B,14400.0,10.25,6,No,15,NO DEFAULT
31080,38,75000.0,MORTGAGE,13,VENTURE,B,20000.0,11.36,8,No,11,NO DEFAULT
31081,36,75000.0,RENT,5,HOME IMPROVEMENT,B,10000.0,11.99,6,No,12,NO DEFAULT
31082,41,58650.0,MORTGAGE,15,MEDICAL,B,12000.0,11.14,1,No,16,NO DEFAULT
31083,36,75000.0,MORTGAGE,9,EDUCATION,B,15000.0,12.18,6,No,16,NO DEFAULT
31084,37,75000.0,RENT,3,VENTURE,C,10000.0,10.99,7,Yes,15,NO DEFAULT
31085,46,62047.0,RENT,4,MEDICAL,A,10000.0,9.63,6,No,13,NO DEFAULT
31086,47,75000.0,OTHER,1,DEBT CONSOLIDATION,C,12000.0,12.84,7,No,11,NO DEFAULT
31087,43,80000.0,RENT,5,HOME IMPROVEMENT,B,10000.0,11.49,3,No,12,NO DEFAULT
31088,37,75000.0,MORTGAGE,4,VENTURE,C,17000.0,11.78,7,No,11,NO DEFAULT
31089,45,75000.0,MORTGAGE,2,EDUCATION,B,15000.0,10.99,5,No,12,NO DEFAULT
31090,36,80000.0,RENT,4,PERSONAL,C,10000.0,13.61,6,No,14,NO DEFAULT
31091,40,69000.0,MORTGAGE,21,DEBT CONSOLIDATION,D,13200.0,13.24,4,Yes,14,DEFAULT
31092,37,75600.0,MORTGAGE,3,DEBT CONSOLIDATION,A,28000.0,7.49,7,No,15,NO DEFAULT
31093,40,75600.0,MORTGAGE,9,VENTURE,A,14000.0,7.51,4,No,14,NO DEFAULT
31094,38,75971.0,MORTGAGE,10,HOME IMPROVEMENT,D,18125.0,14.84,8,Yes,12,NO DEFAULT
31095,38,75996.0,MORTGAGE,12,DEBT CONSOLIDATION,A,3500.0,7.29,8,No,13,NO DEFAULT
31096,37,75996.0,MORTGAGE,2,DEBT CONSOLIDATION,A,4400.0,10.99,7,No,17,NO DEFAULT
31097,40,75996.0,MORTGAGE,4,MEDICAL,C,3600.0,12.87,4,No,11,NO DEFAULT
31098,39,76000.0,MORTGAGE,8,HOME IMPROVEMENT,A,5000.0,6.03,9,No,14,NO DEFAULT
31099,43,76000.0,MORTGAGE,4,HOME IMPROVEMENT,D,9150.0,16.29,3,Yes,16,NO DEFAULT
31100,44,76000.0,MORTGAGE,3,HOME IMPROVEMENT,C,3600.0,14.79,4,Yes,12,NO DEFAULT
31101,37,85000.0,RENT,3,EDUCATION,C,10000.0,14.27,7,No,14,NO DEFAULT
31102,41,76000.0,MORTGAGE,17,HOME IMPROVEMENT,A,4800.0,5.42,1,No,16,NO DEFAULT
31103,38,76000.0,MORTGAGE,4,PERSONAL,A,9000.0,5.99,8,No,12,NO DEFAULT
31104,38,85000.0,RENT,9,MEDICAL,B,10000.0,11.12,8,No,12,NO DEFAULT
31105,39,85000.0,RENT,3,PERSONAL,A,10000.0,9.32,9,No,16,NO DEFAULT
31106,38,85900.0,RENT,6,DEBT CONSOLIDATION,B,10000.0,12.53,8,No,13,NO DEFAULT
31107,37,90000.0,RENT,21,VENTURE,A,10000.0,8.94,7,No,12,NO DEFAULT
31108,46,76800.0,MORTGAGE,4,DEBT CONSOLIDATION,C,13000.0,15.96,6,Yes,13,NO DEFAULT
31109,36,76800.0,MORTGAGE,18,PERSONAL,A,6200.0,5.99,6,No,17,NO DEFAULT
31110,49,70872.0,MORTGAGE,4,DEBT CONSOLIDATION,D,15000.0,14.84,9,No,11,DEFAULT
31111,36,92000.0,RENT,5,DEBT CONSOLIDATION,B,10000.0,11.71,6,No,16,NO DEFAULT
31112,47,93000.0,RENT,1,PERSONAL,B,10000.0,10.99,7,No,16,NO DEFAULT
31113,43,77000.0,MORTGAGE,3,EDUCATION,A,12000.0,5.99,3,No,16,NO DEFAULT
31114,40,77000.0,MORTGAGE,9,EDUCATION,B,12000.0,10.99,4,No,12,NO DEFAULT
31116,36,77000.0,MORTGAGE,7,PERSONAL,A,6000.0,6.99,6,No,12,NO DEFAULT
31117,41,95000.0,RENT,3,VENTURE,D,10000.0,16.49,1,No,16,NO DEFAULT
31118,38,50400.0,RENT,5,DEBT CONSOLIDATION,B,10100.0,11.49,8,No,16,NO DEFAULT
31119,36,77000.0,MORTGAGE,2,EDUCATION,D,10000.0,16.35,6,Yes,13,NO DEFAULT
31120,37,77000.0,MORTGAGE,2,VENTURE,C,15000.0,12.29,7,No,15,NO DEFAULT
31122,48,55000.0,RENT,9,MEDICAL,C,10200.0,13.92,8,No,16,NO DEFAULT
31123,37,78000.0,RENT,14,EDUCATION,C,10200.0,13.06,7,Yes,13,NO DEFAULT
31124,48,83500.0,RENT,7,EDUCATION,A,10200.0,5.79,8,No,14,NO DEFAULT
31125,38,77250.0,OWN,4,VENTURE,A,3000.0,8.59,8,No,15,NO DEFAULT
31126,39,77256.0,MORTGAGE,16,HOME IMPROVEMENT,B,10000.0,11.86,9,No,11,NO DEFAULT
31127,36,132000.0,RENT,3,HOME IMPROVEMENT,A,10200.0,7.51,6,No,13,NO DEFAULT
31129,47,77533.0,MORTGAGE,19,EDUCATION,B,25000.0,10.99,7,No,14,NO DEFAULT
31132,39,60000.0,RENT,1,MEDICAL,B,11025.0,10.59,9,No,12,NO DEFAULT
31134,42,78000.0,MORTGAGE,6,EDUCATION,B,20000.0,10.99,2,No,11,NO DEFAULT
31135,38,78000.0,MORTGAGE,4,HOME IMPROVEMENT,A,3225.0,5.79,8,No,13,NO DEFAULT
31137,38,78000.0,MORTGAGE,8,EDUCATION,A,6250.0,6.76,8,No,16,NO DEFAULT
31138,36,78000.0,MORTGAGE,7,PERSONAL,A,15000.0,7.88,6,No,16,NO DEFAULT
31139,36,62200.0,RENT,3,HOME IMPROVEMENT,B,11200.0,10.59,6,No,16,NO DEFAULT
31140,38,78000.0,MORTGAGE,19,VENTURE,A,4575.0,7.74,8,No,14,NO DEFAULT
31141,42,66000.0,RENT,9,DEBT CONSOLIDATION,A,11200.0,5.79,2,No,12,DEFAULT
31142,39,78000.0,MORTGAGE,5,EDUCATION,C,12000.0,13.57,9,No,11,NO DEFAULT
31143,45,68000.0,RENT,13,PERSONAL,C,11200.0,10.99,5,No,17,NO DEFAULT
31144,37,78000.0,MORTGAGE,5,DEBT CONSOLIDATION,B,12000.0,9.83,7,No,11,NO DEFAULT
31145,42,78000.0,MORTGAGE,4,MEDICAL,C,8000.0,10.78,2,Yes,13,NO DEFAULT
31146,42,78456.0,MORTGAGE,5,MEDICAL,B,25000.0,10.36,2,No,16,NO DEFAULT
31147,40,132000.0,RENT,18,DEBT CONSOLIDATION,C,11200.0,12.68,4,No,12,NO DEFAULT
31148,50,150000.0,RENT,4,HOME IMPROVEMENT,B,11200.0,11.14,5,No,11,NO DEFAULT
31151,39,78840.0,MORTGAGE,18,DEBT CONSOLIDATION,B,15000.0,11.71,9,No,13,NO DEFAULT
31152,42,60000.0,RENT,3,PERSONAL,C,11300.0,13.61,2,Yes,14,NO DEFAULT
31153,43,79000.0,MORTGAGE,3,HOME IMPROVEMENT,B,4000.0,8.88,3,No,12,NO DEFAULT
31154,36,79200.0,MORTGAGE,19,PERSONAL,A,10000.0,6.03,6,No,14,NO DEFAULT
31155,47,79500.0,MORTGAGE,4,EDUCATION,A,16000.0,7.51,7,No,13,NO DEFAULT
31157,40,62540.0,MORTGAGE,5,MEDICAL,E,7500.0,19.04,4,Yes,12,NO DEFAULT
31161,39,55600.0,RENT,4,HOME IMPROVEMENT,C,11500.0,13.22,9,No,11,NO DEFAULT
31162,41,80000.0,OWN,24,VENTURE,B,17000.0,10.99,1,No,16,NO DEFAULT
31163,44,80000.0,MORTGAGE,14,MEDICAL,A,10000.0,6.03,4,No,15,NO DEFAULT
31164,37,73000.0,RENT,4,DEBT CONSOLIDATION,B,11500.0,12.21,7,No,11,NO DEFAULT
31166,37,74000.0,MORTGAGE,6,PERSONAL,D,10000.0,16.29,7,No,14,DEFAULT
31168,36,80000.0,MORTGAGE,4,VENTURE,A,10000.0,6.62,6,No,14,NO DEFAULT
31169,37,80000.0,MORTGAGE,8,DEBT CONSOLIDATION,A,13000.0,6.62,7,No,13,NO DEFAULT
31170,36,80000.0,MORTGAGE,3,VENTURE,B,12025.0,10.65,6,No,16,NO DEFAULT
31171,43,55000.0,RENT,3,MEDICAL,B,11750.0,10.99,3,No,17,NO DEFAULT
31172,42,62900.0,MORTGAGE,26,MEDICAL,C,3000.0,10.99,2,No,14,DEFAULT
31174,42,80000.0,MORTGAGE,3,PERSONAL,B,10000.0,11.49,2,No,14,NO DEFAULT
31175,43,80000.0,MORTGAGE,3,VENTURE,A,9800.0,5.99,3,No,17,NO DEFAULT
31177,36,80000.0,MORTGAGE,5,EDUCATION,B,20000.0,10.99,6,No,15,NO DEFAULT
31178,43,80000.0,MORTGAGE,20,DEBT CONSOLIDATION,A,10000.0,6.99,3,No,15,NO DEFAULT
